Year,Date,Subregion,Habitat,SiteID,Site_name,StationID,Surveyed_all_years,points,Cyanobacteria,Macroalgae,Octocoral,Others,Porifera,Seagrass,Stony_coral,Substrate,Unknown,Urchins,Zoanthidea
2001,6/13/2001,MK,OS,55,Tennessee Shallow,554,Y,670,,0.0015,0.0985,0.0000,0.0269,0.0000,0.0343,0.8358,,0.0000,0.0030
2001,5/14/2001,MK,OS,56,Sombrero Shallow,561,Y,563,,0.0036,0.0373,0.0000,0.0195,0.0000,0.1172,0.6465,,0.0000,0.1758
2001,5/14/2001,MK,OS,56,Sombrero Shallow,562,Y,556,,0.0036,0.0558,0.0000,0.0252,0.0000,0.0090,0.6817,,0.0000,0.2248
2001,5/14/2001,MK,OS,56,Sombrero Shallow,563,Y,644,,0.0109,0.2143,0.0000,0.0217,0.0000,0.0295,0.6553,,0.0000,0.0683
2001,5/14/2001,MK,OS,56,Sombrero Shallow,564,Y,617,,0.0438,0.0146,0.0000,0.0016,0.0000,0.0032,0.7634,,0.0000,0.1734
2001,5/16/2001,LK,OS,57,Looe Key Shallow,572,Y,644,,0.0575,0.0512,0.0000,0.0031,0.0000,0.0668,0.7609,,0.0000,0.0606
2001,5/16/2001,LK,OS,57,Looe Key Shallow,573,Y,619,,0.0048,0.1034,0.0000,0.0097,0.0000,0.0695,0.7609,,0.0000,0.0517
2001,5/16/2001,LK,OS,57,Looe Key Shallow,574,Y,624,,0.0513,0.0689,0.0000,0.0112,0.0000,0.3125,0.5433,,0.0000,0.0128
2001,7/12/2001,LK,OS,58,Eastern Sambo Shallow,582,Y,644,,0.0140,0.0109,0.0000,0.0016,0.0000,0.0528,0.8323,,0.0000,0.0885
2001,7/12/2001,LK,OS,58,Eastern Sambo Shallow,583,Y,649,,0.0277,0.0000,0.0000,0.0000,0.0000,0.0262,0.7889,,0.0000,0.1572
2001,7/12/2001,LK,OS,58,Eastern Sambo Shallow,584,Y,685,,0.0861,0.0161,0.0000,0.0073,0.0000,0.0628,0.7839,,0.0000,0.0438
2001,7/13/2001,LK,OS,59,Western Sambo Shallow,591,Y,669,,0.0030,0.0284,0.0000,0.0045,0.0000,0.0164,0.9268,,0.0000,0.0209
2001,7/13/2001,LK,OS,59,Western Sambo Shallow,592,Y,662,,0.0906,0.0030,0.0000,0.0106,0.0000,0.0725,0.8202,,0.0000,0.0030
2001,7/13/2001,LK,OS,59,Western Sambo Shallow,594,Y,578,,0.0069,0.0138,0.0000,0.0000,0.0000,0.0744,0.8547,,0.0000,0.0502
2001,6/11/2001,LK,OS,60,Rock Key Shallow,601,Y,669,,0.0209,0.0209,0.0000,0.0000,0.0000,0.0269,0.8595,,0.0000,0.0717
2001,6/11/2001,LK,OS,60,Rock Key Shallow,602,Y,669,,0.0478,0.0120,0.0000,0.0015,0.0015,0.0030,0.9253,,0.0000,0.0090
2001,6/11/2001,LK,OS,60,Rock Key Shallow,603,Y,595,,0.1529,0.0672,0.0000,0.0000,0.0000,0.0471,0.7025,,0.0000,0.0303
2001,6/11/2001,LK,OS,60,Rock Key Shallow,604,Y,693,,0.0188,0.0462,0.0000,0.0000,0.0000,0.0433,0.8081,,0.0000,0.0837
2001,7/16/2001,LK,OS,61,Sand Key Shallow,612,Y,627,,0.0064,0.0096,0.0000,0.0000,0.0000,0.0702,0.9075,,0.0000,0.0064
2001,7/16/2001,LK,OS,61,Sand Key Shallow,613,Y,586,,0.0785,0.0222,0.0000,0.0017,0.0000,0.0358,0.8584,,0.0000,0.0034
2001,7/16/2001,LK,OS,61,Sand Key Shallow,614,Y,587,,0.0051,0.0051,0.0000,0.0000,0.0000,0.0494,0.9233,,0.0000,0.0170
2001,6/16/2001,UK,OD,70,Carysfort Deep,701,Y,552,,0.1413,0.0942,0.0000,0.0054,0.0000,0.0380,0.7210,,0.0000,0.0000
2001,6/16/2001,UK,OD,70,Carysfort Deep,702,Y,576,,0.1962,0.0920,0.0000,0.0139,0.0000,0.0486,0.6493,,0.0000,0.0000
2001,7/31/2001,UK,OD,72,Molasses Deep,721,Y,672,,0.0387,0.1190,0.0000,0.0521,0.0000,0.0119,0.7768,,0.0000,0.0015
2001,7/31/2001,UK,OD,72,Molasses Deep,722,Y,632,,0.0079,0.0633,0.0000,0.0807,0.0000,0.0190,0.8291,,0.0000,0.0000
2001,6/15/2001,UK,OD,73,Conch Deep,733,Y,714,,0.2675,0.0490,0.0000,0.0350,0.0000,0.0266,0.6218,,0.0000,0.0000
2001,6/15/2001,UK,OD,73,Conch Deep,734,Y,638,,0.1724,0.0909,0.0000,0.0502,0.0000,0.0157,0.6708,,0.0000,0.0000
2001,6/14/2001,MK,OD,74,Alligator Deep,743,Y,658,,0.0395,0.0669,0.0000,0.0258,0.0000,0.0167,0.8511,,0.0000,0.0000
2001,6/14/2001,MK,OD,74,Alligator Deep,744,Y,659,,0.0167,0.0880,0.0000,0.0470,0.0000,0.0121,0.8361,,0.0000,0.0000
2001,6/13/2001,MK,OD,75,Tennessee Deep,752,Y,658,,0.1140,0.0729,0.0000,0.0593,0.0000,0.0745,0.6793,,0.0000,0.0000
2001,6/13/2001,MK,OD,75,Tennessee Deep,753,Y,636,,0.3648,0.0660,0.0000,0.0472,0.0000,0.0377,0.4843,,0.0000,0.0000
2001,5/15/2001,MK,OD,76,Sombrero Deep,763,Y,590,,0.2288,0.0644,0.0000,0.0729,0.0000,0.0153,0.6186,,0.0000,0.0000
2001,5/15/2001,MK,OD,76,Sombrero Deep,764,Y,536,,0.3209,0.0280,0.0000,0.0280,0.0000,0.0522,0.5709,,0.0000,0.0000
2001,5/16/2001,LK,OD,77,Looe Key Deep,771,Y,632,,0.1994,0.0949,0.0000,0.0190,0.0000,0.0886,0.5981,,0.0000,0.0000
2001,5/16/2001,LK,OD,77,Looe Key Deep,772,Y,595,,0.2202,0.0992,0.0000,0.0286,0.0000,0.0555,0.5882,,0.0000,0.0084
2001,5/16/2001,LK,OD,77,Looe Key Deep,773,Y,582,,0.3144,0.1100,0.0000,0.0241,0.0000,0.0430,0.5086,,0.0000,0.0000
2001,6/12/2001,LK,OD,78,Eastern Sambo Deep,782,Y,618,,0.1068,0.0906,0.0000,0.0534,0.0000,0.0728,0.6764,,0.0000,0.0000
2001,6/12/2001,LK,OD,78,Eastern Sambo Deep,783,Y,674,,0.1588,0.0905,0.0000,0.0193,0.0000,0.0371,0.6944,,0.0000,0.0000
2001,6/12/2001,LK,OD,78,Eastern Sambo Deep,784,Y,647,,0.2102,0.0943,0.0000,0.0448,0.0000,0.0572,0.5935,,0.0000,0.0000
2001,7/13/2001,LK,OD,79,Western Sambo Deep,791,Y,616,,0.3377,0.0341,0.0000,0.0097,0.0000,0.0325,0.5860,,0.0000,0.0000
2001,7/13/2001,LK,OD,79,Western Sambo Deep,792,Y,614,,0.1889,0.0342,0.0000,0.0342,0.0000,0.0423,0.7003,,0.0000,0.0000
2001,7/13/2001,LK,OD,79,Western Sambo Deep,794,Y,673,,0.3522,0.0134,0.0000,0.0045,0.0000,0.0074,0.6226,,0.0000,0.0000
2001,6/11/2001,LK,OD,80,Rock Key Deep,803,Y,624,,0.2917,0.0785,0.0000,0.0353,0.0000,0.0240,0.5705,,0.0000,0.0000
2001,6/11/2001,LK,OD,80,Rock Key Deep,804,Y,627,,0.0893,0.0654,0.0000,0.0303,0.0000,0.0494,0.7576,,0.0000,0.0080
2001,7/16/2001,LK,OD,81,Sand Key Deep,811,Y,712,,0.2135,0.0632,0.0000,0.0070,0.0000,0.0407,0.6756,,0.0000,0.0000
2001,7/16/2001,LK,OD,81,Sand Key Deep,812,Y,684,,0.1272,0.0365,0.0000,0.0161,0.0000,0.0190,0.7982,,0.0000,0.0029
2001,7/16/2001,LK,OD,81,Sand Key Deep,814,Y,647,,0.5363,0.1005,0.0000,0.0340,0.0000,0.0216,0.3060,,0.0000,0.0015
2002,7/19/2002,UK,HB,11,El Radabob,112,N,600,,0.3083,0.0083,0.0000,0.0417,0.2550,0.0017,0.3850,,0.0000,0.0000
2002,7/19/2002,UK,HB,11,El Radabob,114,N,603,,0.3964,0.0033,0.0000,0.0066,0.2736,0.0000,0.3201,,0.0000,0.0000
2002,6/20/2002,MK,HB,14,Long Key,141,N,686,,0.0350,0.1020,0.0000,0.0044,0.0000,0.0190,0.8397,,0.0000,0.0000
2002,6/20/2002,MK,HB,14,Long Key,142,N,726,,0.0813,0.1006,0.0000,0.0028,0.0000,0.0399,0.7755,,0.0000,0.0000
2002,6/20/2002,MK,HB,14,Long Key,143,N,714,,0.0280,0.0994,0.0000,0.0028,0.0000,0.0014,0.8683,,0.0000,0.0000
2002,6/20/2002,MK,HB,14,Long Key,144,N,707,,0.1004,0.1061,0.0000,0.0057,0.0000,0.0113,0.7765,,0.0000,0.0000
2002,6/19/2002,MK,HB,15,Moser Channel,152,N,695,,0.0849,0.0719,0.0000,0.0158,0.0000,0.0014,0.8259,,0.0000,0.0000
2002,6/19/2002,MK,HB,15,Moser Channel,154,N,705,,0.0255,0.1305,0.0000,0.0113,0.0000,0.0128,0.8199,,0.0000,0.0000
2002,6/29/2002,LK,BCP,18,Content Keys,181,Y,745,,0.0000,0.0000,0.0000,0.0027,0.0000,0.0040,0.9933,,0.0000,0.0000
2002,6/29/2002,LK,BCP,18,Content Keys,183,Y,788,,0.0025,0.0000,0.0000,0.0000,0.0000,0.0063,0.9911,,0.0000,0.0000
2002,6/29/2002,LK,BCP,18,Content Keys,184,Y,599,,0.0000,0.0000,0.0000,0.0033,0.0000,0.0050,0.9917,,0.0000,0.0000
2002,7/26/2002,UK,P,30,Turtle,301,Y,643,,0.0762,0.3608,0.0000,0.0218,0.0000,0.0809,0.4510,,0.0000,0.0093
2002,7/26/2002,UK,P,30,Turtle,302,Y,634,,0.2634,0.3849,0.0000,0.0221,0.0000,0.0489,0.2618,,0.0000,0.0189
2002,7/25/2002,UK,P,32,Porter Patch,321,Y,728,,0.0934,0.1291,0.0000,0.0591,0.0989,0.0247,0.5893,,0.0000,0.0055
2002,7/25/2002,UK,P,32,Porter Patch,322,Y,632,,0.2373,0.1377,0.0000,0.0380,0.0000,0.0744,0.5063,,0.0000,0.0063
2002,7/25/2002,UK,P,32,Porter Patch,323,Y,636,,0.2123,0.1698,0.0000,0.0314,0.0189,0.0110,0.5535,,0.0000,0.0031
2002,7/17/2002,UK,P,33,Admiral,331,Y,655,,0.0198,0.1679,0.0000,0.0000,0.0000,0.2901,0.5221,,0.0000,0.0000
2002,7/17/2002,UK,P,33,Admiral,332,Y,528,,0.1648,0.1515,0.0000,0.0019,0.0000,0.3542,0.3277,,0.0000,0.0000
2002,7/17/2002,UK,P,33,Admiral,333,Y,625,,0.0480,0.3120,0.0000,0.0016,0.0000,0.2400,0.3984,,0.0000,0.0000
2002,7/17/2002,UK,P,33,Admiral,334,Y,663,,0.0060,0.4706,0.0000,0.0030,0.0000,0.1373,0.3816,,0.0000,0.0015
2002,6/27/2002,MK,P,34,West Turtle Shoal,341,Y,707,,0.0057,0.1980,0.0000,0.0792,0.0000,0.1004,0.5644,,0.0000,0.0523
2002,6/27/2002,MK,P,34,West Turtle Shoal,342,Y,671,,0.0060,0.3592,0.0000,0.0790,0.0000,0.1252,0.4262,,0.0000,0.0045
2002,6/27/2002,MK,P,34,West Turtle Shoal,343,Y,651,,0.0169,0.2673,0.0000,0.1244,0.0000,0.1275,0.3871,,0.0000,0.0768
2002,6/27/2002,MK,P,34,West Turtle Shoal,344,Y,652,,0.0077,0.2347,0.0000,0.0997,0.0000,0.2531,0.3543,,0.0000,0.0506
2002,6/28/2002,MK,P,35,Dustan Rocks,352,Y,714,,0.1078,0.3978,0.0000,0.0322,0.0000,0.1751,0.2829,,0.0000,0.0042
2002,6/28/2002,MK,P,35,Dustan Rocks,353,Y,708,,0.0833,0.4929,0.0000,0.0367,0.0000,0.0805,0.2966,,0.0000,0.0099
2002,6/28/2002,MK,P,35,Dustan Rocks,354,Y,640,,0.0406,0.3453,0.0000,0.0219,0.0000,0.1938,0.3969,,0.0000,0.0016
2002,8/14/2002,LK,P,36,West Washer Women,361,Y,518,,0.0000,0.1815,0.0000,0.0251,0.0000,0.2452,0.5483,,0.0000,0.0000
2002,8/14/2002,LK,P,36,West Washer Women,363,Y,527,,0.0190,0.1328,0.0000,0.0266,0.0000,0.3548,0.4668,,0.0000,0.0000
2002,8/8/2002,LK,P,37,Western Head,372,Y,491,,0.0000,0.0061,0.0000,0.0713,0.0000,0.2159,0.7047,,0.0000,0.0020
2002,8/8/2002,LK,P,37,Western Head,373,Y,481,,0.0166,0.0000,0.0000,0.0437,0.0000,0.2848,0.6549,,0.0000,0.0000
2002,8/8/2002,LK,P,37,Western Head,374,Y,519,,0.0000,0.0019,0.0000,0.1060,0.0000,0.2235,0.6686,,0.0000,0.0000
2002,8/11/2002,LK,P,38,Cliff Green,383,Y,484,,0.0000,0.4318,0.0021,0.0723,0.0000,0.1446,0.3471,,0.0000,0.0021
2002,8/11/2002,LK,P,38,Cliff Green,384,Y,475,,0.0042,0.3137,0.0000,0.0526,0.0000,0.1832,0.4463,,0.0000,0.0000
2002,8/13/2002,LK,BCP,39,Smith Shoal,392,Y,832,,0.1298,0.0000,0.0000,0.0096,0.0000,0.0481,0.8125,,0.0000,0.0000
2002,8/13/2002,LK,BCP,39,Smith Shoal,393,Y,724,,0.3481,0.0000,0.0000,0.0110,0.0000,0.0511,0.5898,,0.0000,0.0000
2002,8/13/2002,LK,BCP,39,Smith Shoal,394,Y,695,,0.2993,0.0029,0.0000,0.0043,0.0000,0.0187,0.6748,,0.0000,0.0000
2002,8/9/2002,LK,P,40,Jaap Reef,401,Y,587,,0.2981,0.0000,0.0000,0.0153,0.0000,0.1584,0.5281,,0.0000,0.0000
2002,8/9/2002,LK,P,40,Jaap Reef,402,Y,544,,0.2757,0.0055,0.0000,0.0110,0.0000,0.1893,0.5184,,0.0000,0.0000
2002,8/9/2002,LK,P,40,Jaap Reef,404,Y,501,,0.1976,0.0060,0.0020,0.0180,0.0000,0.1297,0.6467,,0.0000,0.0000
2002,7/21/2002,UK,OS,50,Carysfort Shallow,501,Y,586,,0.0188,0.0290,0.0000,0.0017,0.0000,0.0290,0.8840,,0.0000,0.0375
2002,7/21/2002,UK,OS,50,Carysfort Shallow,502,Y,625,,0.0512,0.0112,0.0000,0.0000,0.0000,0.0512,0.8544,,0.0000,0.0320
2002,7/21/2002,UK,OS,50,Carysfort Shallow,503,Y,636,,0.0267,0.1525,0.0000,0.0031,0.0000,0.0362,0.7453,,0.0000,0.0362
2002,7/16/2002,UK,OS,51,Grecian Rocks,511,Y,536,,0.1007,0.0522,0.0000,0.0000,0.0000,0.3004,0.5466,,0.0000,0.0000
2002,7/16/2002,UK,OS,51,Grecian Rocks,512,Y,560,,0.0071,0.0339,0.0000,0.0018,0.0000,0.0071,0.9500,,0.0000,0.0000
2002,7/17/2002,UK,OS,51,Grecian Rocks,513,Y,710,,0.1239,0.1155,0.0000,0.0282,0.0000,0.0775,0.6535,,0.0000,0.0014
2002,7/17/2002,UK,OS,51,Grecian Rocks,514,Y,578,,0.3062,0.2734,0.0000,0.0121,0.0000,0.0519,0.2682,,0.0000,0.0882
2002,7/22/2002,UK,OS,52,Molasses Shallow,521,Y,700,,0.0043,0.1257,0.0000,0.0057,0.0000,0.0557,0.7629,,0.0000,0.0457
2002,7/22/2002,UK,OS,52,Molasses Shallow,522,Y,698,,0.0057,0.0559,0.0000,0.0057,0.0000,0.0158,0.9140,,0.0000,0.0029
2002,7/22/2002,UK,OS,52,Molasses Shallow,523,Y,699,,0.0515,0.0501,0.0000,0.0114,0.0000,0.0157,0.8712,,0.0000,0.0000
2002,7/18/2002,UK,OS,53,Conch Shallow,531,Y,626,,0.1134,0.0591,0.0000,0.0016,0.0000,0.0144,0.8019,,0.0000,0.0096
2002,7/18/2002,UK,OS,53,Conch Shallow,533,Y,618,,0.1456,0.1036,0.0000,0.0016,0.0000,0.0081,0.7362,,0.0000,0.0049
2002,7/18/2002,UK,OS,53,Conch Shallow,534,Y,657,,0.1294,0.0381,0.0000,0.0030,0.0000,0.0989,0.7199,,0.0000,0.0107
2002,6/23/2002,MK,OS,54,Alligator Shallow,541,Y,542,,0.0959,0.1476,0.0000,0.0055,0.0000,0.0018,0.7399,,0.0000,0.0092
2002,6/23/2002,MK,OS,54,Alligator Shallow,542,Y,574,,0.1585,0.1307,0.0000,0.0087,0.0000,0.0000,0.6986,,0.0000,0.0035
2002,6/23/2002,MK,OS,54,Alligator Shallow,543,Y,565,,0.1310,0.0708,0.0000,0.0000,0.0000,0.0053,0.7894,,0.0000,0.0035
2002,6/22/2002,MK,OS,55,Tennessee Shallow,552,Y,648,,0.0108,0.1142,0.0000,0.0247,0.0000,0.0262,0.8133,,0.0000,0.0108
2002,6/22/2002,MK,OS,55,Tennessee Shallow,553,Y,647,,0.0031,0.1422,0.0000,0.0216,0.0000,0.0155,0.8083,,0.0000,0.0093
2002,6/22/2002,MK,OS,55,Tennessee Shallow,554,Y,643,,0.0140,0.1135,0.0000,0.0280,0.0000,0.0311,0.8040,,0.0000,0.0093
2002,6/17/2002,MK,OS,56,Sombrero Shallow,561,Y,570,,0.0526,0.1175,0.0000,0.0070,0.0000,0.0947,0.5614,,0.0000,0.1667
2002,6/17/2002,MK,OS,56,Sombrero Shallow,562,Y,574,,0.0000,0.1045,0.0000,0.0296,0.0000,0.0122,0.6324,,0.0000,0.2213
2002,6/18/2002,MK,OS,56,Sombrero Shallow,563,Y,598,,0.0251,0.2441,0.0000,0.0251,0.0000,0.0502,0.5201,,0.0000,0.1355
2002,6/18/2002,MK,OS,56,Sombrero Shallow,564,Y,567,,0.0300,0.0441,0.0000,0.0000,0.0000,0.0088,0.7055,,0.0000,0.2116
2002,8/12/2002,LK,OS,57,Looe Key Shallow,572,Y,601,,0.1730,0.0433,0.0000,0.0133,0.0000,0.0466,0.6473,,0.0000,0.0765
2002,8/12/2002,LK,OS,57,Looe Key Shallow,573,Y,535,,0.0935,0.1290,0.0000,0.0075,0.0000,0.0636,0.6262,,0.0000,0.0804
2002,8/12/2002,LK,OS,57,Looe Key Shallow,574,Y,446,,0.0673,0.0583,0.0000,0.0045,0.0000,0.3857,0.4821,,0.0000,0.0022
2002,8/5/2002,LK,OS,58,Eastern Sambo Shallow,582,Y,547,,0.0329,0.0201,0.0000,0.0091,0.0000,0.0402,0.8080,,0.0000,0.0896
2002,8/5/2002,LK,OS,58,Eastern Sambo Shallow,583,Y,591,,0.0406,0.0051,0.0000,0.0034,0.0000,0.0355,0.7242,,0.0000,0.1912
2002,8/5/2002,LK,OS,58,Eastern Sambo Shallow,584,Y,590,,0.0949,0.0153,0.0000,0.0102,0.0000,0.0661,0.7644,,0.0000,0.0492
2002,8/7/2002,LK,OS,59,Western Sambo Shallow,591,Y,583,,0.0652,0.0326,0.0000,0.0000,0.0000,0.0772,0.7770,,0.0000,0.0480
2002,8/7/2002,LK,OS,59,Western Sambo Shallow,592,Y,605,,0.1140,0.0413,0.0000,0.0000,0.0000,0.0661,0.7785,,0.0000,0.0000
2002,8/7/2002,LK,OS,59,Western Sambo Shallow,594,Y,628,,0.0175,0.0207,0.0000,0.0080,0.0000,0.1099,0.7675,,0.0000,0.0764
2002,8/6/2002,LK,OS,60,Rock Key Shallow,601,Y,627,,0.0080,0.0144,0.0000,0.0000,0.0000,0.0239,0.8740,,0.0000,0.0797
2002,8/6/2002,LK,OS,60,Rock Key Shallow,602,Y,662,,0.0846,0.0423,0.0000,0.0030,0.0000,0.0121,0.8474,,0.0000,0.0106
2002,8/6/2002,LK,OS,60,Rock Key Shallow,603,Y,577,,0.2946,0.0485,0.0000,0.0035,0.0000,0.0936,0.5043,,0.0000,0.0555
2002,8/6/2002,LK,OS,60,Rock Key Shallow,604,Y,623,,0.0562,0.0209,0.0000,0.0064,0.0000,0.0610,0.7737,,0.0000,0.0819
2002,8/14/2002,LK,OS,61,Sand Key Shallow,612,Y,615,,0.0000,0.0081,0.0000,0.0000,0.0000,0.0813,0.9073,,0.0000,0.0033
2002,8/14/2002,LK,OS,61,Sand Key Shallow,613,Y,587,,0.0256,0.0273,0.0000,0.0068,0.0000,0.0477,0.8569,,0.0000,0.0358
2002,8/14/2002,LK,OS,61,Sand Key Shallow,614,Y,544,,0.0313,0.0055,0.0000,0.0092,0.0000,0.0570,0.8805,,0.0000,0.0165
2002,7/21/2002,UK,OD,70,Carysfort Deep,701,Y,604,,0.1026,0.1209,0.0000,0.0050,0.0000,0.0364,0.7351,,0.0000,0.0000
2002,7/21/2002,UK,OD,70,Carysfort Deep,702,Y,592,,0.0861,0.1334,0.0000,0.0490,0.0000,0.0524,0.6791,,0.0000,0.0000
2002,7/22/2002,UK,OD,72,Molasses Deep,721,Y,620,,0.0048,0.1226,0.0000,0.0629,0.0000,0.0194,0.7903,,0.0000,0.0000
2002,7/22/2002,UK,OD,72,Molasses Deep,722,Y,598,,0.1037,0.0903,0.0000,0.0920,0.0000,0.0117,0.7023,,0.0000,0.0000
2002,7/18/2002,UK,OD,73,Conch Deep,733,Y,743,,0.0310,0.1198,0.0000,0.0444,0.0000,0.0175,0.7873,,0.0000,0.0000
2002,7/18/2002,UK,OD,73,Conch Deep,734,Y,643,,0.3530,0.1120,0.0000,0.0622,0.0000,0.0202,0.4526,,0.0000,0.0000
2002,6/23/2002,MK,OD,74,Alligator Deep,743,Y,690,,0.0101,0.0971,0.0000,0.0159,0.0000,0.0130,0.8638,,0.0000,0.0000
2002,6/23/2002,MK,OD,74,Alligator Deep,744,Y,626,,0.1198,0.1310,0.0000,0.0495,0.0000,0.0160,0.6837,,0.0000,0.0000
2002,6/23/2002,MK,OD,75,Tennessee Deep,752,Y,727,,0.0055,0.0550,0.0000,0.0495,0.0000,0.0426,0.8473,,0.0000,0.0000
2002,6/23/2002,MK,OD,75,Tennessee Deep,753,Y,688,,0.0218,0.0654,0.0000,0.1032,0.0000,0.0422,0.7674,,0.0000,0.0000
2002,6/17/2002,MK,OD,76,Sombrero Deep,763,Y,639,,0.0329,0.0219,0.0000,0.0250,0.0000,0.0172,0.9030,,0.0000,0.0000
2002,6/17/2002,MK,OD,76,Sombrero Deep,764,Y,570,,0.0088,0.0281,0.0000,0.0281,0.0000,0.0193,0.9158,,0.0000,0.0000
2002,8/12/2002,LK,OD,77,Looe Key Deep,771,Y,660,,0.1000,0.0788,0.0000,0.0212,0.0000,0.0606,0.7394,,0.0000,0.0000
2002,8/12/2002,LK,OD,77,Looe Key Deep,772,Y,649,,0.1310,0.1048,0.0000,0.0955,0.0000,0.0401,0.6287,,0.0000,0.0000
2002,8/12/2002,LK,OD,77,Looe Key Deep,773,Y,624,,0.0128,0.1298,0.0000,0.0481,0.0000,0.0481,0.7532,,0.0000,0.0080
2002,8/5/2002,LK,OD,78,Eastern Sambo Deep,782,Y,589,,0.1121,0.0968,0.0000,0.0883,0.0000,0.0662,0.6367,,0.0000,0.0000
2002,8/5/2002,LK,OD,78,Eastern Sambo Deep,783,Y,585,,0.1487,0.1162,0.0000,0.0718,0.0000,0.0188,0.6444,,0.0000,0.0000
2002,8/5/2002,LK,OD,78,Eastern Sambo Deep,784,Y,674,,0.1810,0.0905,0.0000,0.0623,0.0000,0.0415,0.6246,,0.0000,0.0000
2002,8/8/2002,LK,OD,79,Western Sambo Deep,791,Y,568,,0.5070,0.0651,0.0000,0.0106,0.0000,0.0563,0.3609,,0.0000,0.0000
2002,8/8/2002,LK,OD,79,Western Sambo Deep,792,Y,498,,0.3293,0.0442,0.0000,0.0241,0.0000,0.0482,0.5542,,0.0000,0.0000
2002,8/8/2002,LK,OD,79,Western Sambo Deep,794,Y,610,,0.5098,0.0393,0.0000,0.0049,0.0000,0.0148,0.4311,,0.0000,0.0000
2002,8/6/2002,LK,OD,80,Rock Key Deep,803,Y,566,,0.0106,0.0830,0.0000,0.0106,0.0000,0.0141,0.8799,,0.0000,0.0018
2002,8/6/2002,LK,OD,80,Rock Key Deep,804,Y,585,,0.0650,0.0855,0.0000,0.0325,0.0000,0.0496,0.7624,,0.0000,0.0051
2002,8/14/2002,LK,OD,81,Sand Key Deep,811,Y,662,,0.1088,0.0695,0.0000,0.0332,0.0000,0.0468,0.7402,,0.0000,0.0015
2002,8/14/2002,LK,OD,81,Sand Key Deep,812,Y,642,,0.1324,0.1044,0.0000,0.0343,0.0000,0.0078,0.7181,,0.0000,0.0031
2002,8/14/2002,LK,OD,81,Sand Key Deep,814,Y,626,,0.0016,0.1182,0.0000,0.0240,0.0000,0.0351,0.8115,,0.0000,0.0096
2003,8/15/2003,UK,HB,11,El Radabob,112,N,688,,0.0654,0.0073,0.0000,0.0029,0.1410,0.0000,0.7834,,0.0000,0.0000
2003,8/15/2003,UK,HB,11,El Radabob,114,N,784,,0.1798,0.0166,0.0000,0.0051,0.3265,0.0000,0.4719,,0.0000,0.0000
2003,5/2/2003,MK,HB,14,Long Key,141,N,733,,0.0709,0.1160,0.0000,0.0014,0.0000,0.0437,0.7681,,0.0000,0.0000
2003,5/2/2003,MK,HB,14,Long Key,142,N,756,,0.2685,0.1812,0.0000,0.0093,0.0000,0.0595,0.4815,,0.0000,0.0000
2003,5/2/2003,MK,HB,14,Long Key,143,N,757,,0.0898,0.1651,0.0000,0.0079,0.0013,0.0092,0.7266,,0.0000,0.0000
2003,5/2/2003,MK,HB,14,Long Key,144,N,702,,0.3120,0.1453,0.0000,0.0028,0.0000,0.0128,0.5271,,0.0000,0.0000
2003,5/2/2003,MK,HB,15,Moser Channel,152,N,783,,0.3436,0.1162,0.0000,0.0102,0.0000,0.0051,0.5249,,0.0000,0.0000
2003,5/2/2003,MK,HB,15,Moser Channel,154,N,818,,0.1980,0.1345,0.0000,0.0196,0.0012,0.0098,0.6369,,0.0000,0.0000
2003,5/7/2003,LK,BCP,18,Content Keys,181,Y,686,,0.0700,0.0000,0.0000,0.0073,0.0000,0.0029,0.9198,,0.0000,0.0000
2003,5/7/2003,LK,BCP,18,Content Keys,183,Y,736,,0.0095,0.0000,0.0000,0.0041,0.0000,0.0095,0.9769,,0.0000,0.0000
2003,5/7/2003,LK,BCP,18,Content Keys,184,Y,687,,0.0116,0.0000,0.0000,0.0073,0.0000,0.0146,0.9665,,0.0000,0.0000
2003,8/15/2003,UK,P,30,Turtle,301,Y,737,,0.0244,0.3501,0.0000,0.0217,0.0000,0.0692,0.5292,,0.0000,0.0054
2003,8/15/2003,UK,P,30,Turtle,302,Y,762,,0.0341,0.3202,0.0000,0.0184,0.0000,0.0420,0.5709,,0.0000,0.0144
2003,8/13/2003,UK,P,32,Porter Patch,321,Y,663,,0.0437,0.1192,0.0000,0.0271,0.0392,0.0196,0.7481,,0.0000,0.0030
2003,8/13/2003,UK,P,32,Porter Patch,322,Y,638,,0.2900,0.1458,0.0000,0.0313,0.0000,0.0486,0.4812,,0.0000,0.0031
2003,8/13/2003,UK,P,32,Porter Patch,323,Y,630,,0.1190,0.1429,0.0000,0.0333,0.0000,0.0079,0.6952,,0.0000,0.0016
2003,8/18/2003,UK,P,33,Admiral,331,Y,757,,0.0661,0.1731,0.0000,0.0000,0.0000,0.3170,0.4439,,0.0000,0.0000
2003,5/2/2003,UK,P,33,Admiral,332,Y,579,,0.0933,0.2591,0.0000,0.0017,0.0000,0.3558,0.2902,,0.0000,0.0000
2003,5/2/2003,UK,P,33,Admiral,333,Y,632,,0.0364,0.3165,0.0000,0.0047,0.0000,0.2785,0.3639,,0.0000,0.0000
2003,5/2/2003,UK,P,33,Admiral,334,Y,717,,0.0209,0.4533,0.0000,0.0209,0.0000,0.1227,0.3766,,0.0000,0.0056
