OID_,Year,Date,Subregion,Habitat,SiteID,Site_name,StationID,Surveyed_all_years,points,Acropora_cervicornis,Acropora_palmata,Agaricia_fragilis,Agaricia_lamarcki,Cladocora_arbuscula,Colpophyllia_natans,Dendrogyra_cylindrus,Dichocoenia_stokesii,Diploria_labyrinthiformis,Eusmilia_fastigiata,Favia_fragum,Helioseris_cucullata,Isophyllia_rigida,Isophyllia_sinuosa,Madracis_aurentenra,Madracis_decactis_complex,Manicina_areolata,Meandrina_meandrites,Millepora_alcicornis,Millepora_complanata,Montastraea_cavernosa,Mussa_angulosa,Mycetophyllia_aliciae,Mycetophyllia_ferox,Mycetophyllia_lamarckiana_complex,Oculina_diffusa,Oculina_robusta,Orbicella_annularis_complex,Phyllangia_americana,Porites_astreoides,Porites_porites_complex,Pseudodiploria_clivosa,Pseudodiploria_strigosa,Scleractinia,Scolymia_sp,Siderastrea_radians,Siderastrea_siderea,Solenastrea_bournoni,Stephanocoenia_intersepta,Undaria_agaricites_complex
2335,2014,7/10/2014 0:00:00,UK,P,22,Burr Fish,223,N,940,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.001100000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.009600000000000,0.000000000000000,0.003200000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.012800000000000,0.000000000000000,0.001100000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.060600000000000,0.000000000000000,0.005300000000000,0.004300000000000
2336,2014,7/10/2014 0:00:00,UK,P,22,Burr Fish,224,N,920,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.016300000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.002200000000000,0.000000000000000,0.004300000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.007600000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.006500000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.066300000000000,0.000000000000000,0.004300000000000,0.000000000000000
2337,2014,8/18/2014 0:00:00,MK,P,23,Rawa Reef,231,N,960,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.064600000000000,0.000000000000000,0.002100000000000,0.006300000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.006300000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.009400000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.005200000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.102100000000000,0.000000000000000,0.015600000000000,0.000000000000000
2338,2014,8/18/2014 0:00:00,MK,P,23,Rawa Reef,232,N,872,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.017200000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.003400000000000,0.000000000000000,0.001100000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.005700000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.052800000000000,0.000000000000000,0.016100000000000,0.001100000000000
2339,2014,8/18/2014 0:00:00,MK,P,23,Rawa Reef,233,N,934,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.033200000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.001100000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.003200000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.001100000000000,0.000000000000000,0.000000000000000,0.002100000000000,0.060000000000000,0.001100000000000,0.012800000000000,0.000000000000000
2340,2014,8/18/2014 0:00:00,MK,P,23,Rawa Reef,234,N,1099,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.033700000000000,0.000000000000000,0.000000000000000,0.000900000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000900000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.005500000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000900000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.052800000000000,0.000000000000000,0.002700000000000,0.000000000000000
2341,2014,8/16/2014 0:00:00,MK,P,24,Thor,241,N,729,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.019200000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.005500000000000,0.000000000000000,0.112500000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.009600000000000,0.000000000000000,0.006900000000000,0.020600000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.015100000000000,0.000000000000000,0.000000000000000,0.000000000000000
2342,2014,8/16/2014 0:00:00,MK,P,24,Thor,242,N,854,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.035100000000000,0.000000000000000,0.002300000000000,0.000000000000000,0.001200000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.011700000000000,0.000000000000000,0.049200000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.001200000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.011700000000000,0.004700000000000,0.000000000000000,0.002300000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.041000000000000,0.000000000000000,0.021100000000000,0.000000000000000
2343,2014,8/16/2014 0:00:00,MK,P,24,Thor,243,N,708,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.045200000000000,0.000000000000000,0.000000000000000,0.002800000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.002800000000000,0.000000000000000,0.009900000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.007100000000000,0.025400000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.021200000000000,0.001400000000000,0.021200000000000,0.001400000000000
2344,2014,8/16/2014 0:00:00,MK,P,24,Thor,244,N,758,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.047500000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.006600000000000,0.000000000000000,0.073900000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.002600000000000,0.000000000000000,0.000000000000000,0.001300000000000,0.000000000000000,0.015800000000000,0.009200000000000,0.000000000000000,0.001300000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.030300000000000,0.000000000000000,0.009200000000000,0.000000000000000
2345,2014,8/12/2014 0:00:00,LK,P,25,Wonderland,251,N,960,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.140600000000000,0.000000000000000,0.001000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.002100000000000,0.000000000000000,0.041700000000000,0.000000000000000,0.000000000000000,0.005200000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.072900000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.008300000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.088500000000000,0.000000000000000,0.002100000000000,0.000000000000000
2346,2014,8/12/2014 0:00:00,LK,P,25,Wonderland,252,N,887,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.090200000000000,0.000000000000000,0.000000000000000,0.001100000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.028200000000000,0.000000000000000,0.000000000000000,0.002300000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.287500000000000,0.000000000000000,0.003400000000000,0.002300000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.019200000000000,0.000000000000000,0.004500000000000,0.000000000000000
2347,2014,8/12/2014 0:00:00,LK,P,25,Wonderland,253,N,984,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.088400000000000,0.000000000000000,0.002000000000000,0.010200000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.002000000000000,0.000000000000000,0.008100000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.001000000000000,0.000000000000000,0.000000000000000,0.074200000000000,0.000000000000000,0.010200000000000,0.000000000000000,0.000000000000000,0.001000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.051800000000000,0.000000000000000,0.004100000000000,0.000000000000000
2348,2014,8/12/2014 0:00:00,LK,P,25,Wonderland,254,N,922,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.159400000000000,0.000000000000000,0.000000000000000,0.005400000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.003300000000000,0.001100000000000,0.072700000000000,0.000000000000000,0.000000000000000,0.004300000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.128000000000000,0.000000000000000,0.002200000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.062900000000000,0.000000000000000,0.001100000000000,0.000000000000000
2349,2014,8/11/2014 0:00:00,LK,P,26,Red Dun Reef,261,N,969,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.008300000000000,0.000000000000000,0.004100000000000,0.000000000000000,0.003100000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.002100000000000,0.000000000000000,0.011400000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.001000000000000,0.000000000000000,0.020600000000000,0.000000000000000,0.002100000000000,0.000000000000000,0.000000000000000,0.006200000000000,0.001000000000000,0.000000000000000,0.000000000000000,0.031000000000000,0.009300000000000,0.014400000000000,0.000000000000000
2350,2014,8/11/2014 0:00:00,LK,P,26,Red Dun Reef,262,N,1159,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.070800000000000,0.000000000000000,0.000000000000000,0.008600000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.006000000000000,0.000000000000000,0.084600000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.004300000000000,0.000000000000000,0.004300000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.037100000000000,0.000000000000000,0.019800000000000,0.000000000000000
2351,2014,8/11/2014 0:00:00,LK,P,26,Red Dun Reef,263,N,1160,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.057800000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.007800000000000,0.000000000000000,0.066400000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.080200000000000,0.000000000000000,0.006900000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.014700000000000,0.003400000000000,0.011200000000000,0.001700000000000
2352,2014,8/11/2014 0:00:00,LK,P,26,Red Dun Reef,264,N,906,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.026500000000000,0.000000000000000,0.002200000000000,0.000000000000000,0.001100000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.003300000000000,0.000000000000000,0.023200000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.012100000000000,0.000000000000000,0.002200000000000,0.001100000000000,0.000000000000000,0.005500000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.015500000000000,0.000000000000000,0.008800000000000,0.000000000000000
2353,2014,7/14/2014 0:00:00,UK,P,30,Turtle,301,Y,1087,0.001800000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.001800000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.022100000000000,0.000000000000000,0.006400000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.024800000000000,0.000000000000000,0.012900000000000,0.012000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.025800000000000,0.000000000000000,0.000000000000000,0.000900000000000
2354,2014,7/14/2014 0:00:00,UK,P,30,Turtle,302,Y,1088,0.001800000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.009200000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.017500000000000,0.022100000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.018400000000000,0.000900000000000,0.000000000000000,0.003700000000000
2355,2014,7/14/2014 0:00:00,UK,P,30,Turtle,303,N,1200,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.001700000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.045000000000000,0.000000000000000,0.008300000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000800000000000,0.008300000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.002500000000000,0.000000000000000,0.000000000000000,0.005800000000000
2356,2014,7/14/2014 0:00:00,UK,P,30,Turtle,304,N,1218,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.015600000000000,0.000000000000000,0.007400000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.009000000000000,0.000000000000000,0.007400000000000,0.001600000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.004900000000000,0.000000000000000,0.000800000000000,0.002500000000000
2357,2014,7/9/2014 0:00:00,UK,P,32,Porter Patch,321,Y,1130,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000900000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.006200000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000900000000000,0.004400000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.036300000000000,0.000000000000000,0.000000000000000,0.000900000000000
2358,2014,7/9/2014 0:00:00,UK,P,32,Porter Patch,322,Y,1067,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.002800000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.002800000000000,0.004700000000000,0.000000000000000,0.006600000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.019700000000000,0.000000000000000,0.000000000000000,0.005600000000000,0.000000000000000,0.000900000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.014100000000000,0.000000000000000,0.000000000000000,0.000000000000000
2359,2014,7/9/2014 0:00:00,UK,P,32,Porter Patch,323,Y,1075,0.003700000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.001900000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.012100000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000900000000000,0.002800000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.006500000000000,0.000000000000000,0.000000000000000,0.000000000000000
2360,2014,7/9/2014 0:00:00,UK,P,32,Porter Patch,324,N,1168,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000900000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.001700000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.006000000000000,0.000000000000000,0.000900000000000,0.001700000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.012000000000000,0.000000000000000,0.001700000000000,0.000900000000000
2361,2014,7/15/2014 0:00:00,UK,P,33,Admiral,331,Y,948,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.003200000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.001100000000000,0.000000000000000,0.000000000000000,0.000000000000000
2362,2014,7/15/2014 0:00:00,UK,P,33,Admiral,332,Y,821,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.017100000000000,0.000000000000000,0.000000000000000,0.000000000000000
2363,2014,7/15/2014 0:00:00,UK,P,33,Admiral,333,Y,903,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.004400000000000,0.000000000000000,0.001100000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.023300000000000,0.000000000000000,0.000000000000000,0.000000000000000
2364,2014,7/15/2014 0:00:00,UK,P,33,Admiral,334,Y,952,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.001100000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.027300000000000,0.000000000000000,0.000000000000000,0.000000000000000
2365,2014,8/18/2014 0:00:00,MK,P,34,West Turtle Shoal,341,Y,1003,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.021900000000000,0.000000000000000,0.001000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.012000000000000,0.000000000000000,0.009000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.001000000000000,0.000000000000000,0.000000000000000,0.016000000000000,0.000000000000000,0.005000000000000,0.019900000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.049900000000000,0.000000000000000,0.014000000000000,0.000000000000000
2366,2014,8/18/2014 0:00:00,MK,P,34,West Turtle Shoal,342,Y,965,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.025900000000000,0.000000000000000,0.006200000000000,0.000000000000000,0.003100000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.005200000000000,0.000000000000000,0.020700000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.001000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.005200000000000,0.018700000000000,0.000000000000000,0.002100000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.067400000000000,0.000000000000000,0.012400000000000,0.000000000000000
2367,2014,8/18/2014 0:00:00,MK,P,34,West Turtle Shoal,343,Y,980,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.020400000000000,0.000000000000000,0.002000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.002000000000000,0.000000000000000,0.015300000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.001000000000000,0.000000000000000,0.000000000000000,0.003100000000000,0.000000000000000,0.011200000000000,0.008200000000000,0.001000000000000,0.008200000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.068400000000000,0.000000000000000,0.015300000000000,0.003100000000000
2368,2014,8/18/2014 0:00:00,MK,P,34,West Turtle Shoal,344,Y,999,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.041000000000000,0.000000000000000,0.000000000000000,0.003000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.006000000000000,0.000000000000000,0.042000000000000,0.000000000000000,0.003000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.002000000000000,0.002000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.031000000000000,0.000000000000000,0.006000000000000,0.000000000000000
2369,2014,8/15/2014 0:00:00,MK,P,35,Dustan Rocks,351,N,921,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.009800000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.003300000000000,0.000000000000000,0.038000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.006500000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.045600000000000,0.000000000000000,0.010900000000000,0.000000000000000
2370,2014,8/15/2014 0:00:00,MK,P,35,Dustan Rocks,352,Y,799,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.003800000000000,0.000000000000000,0.042600000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.007500000000000,0.000000000000000,0.021300000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.001300000000000,0.063800000000000,0.000000000000000,0.011300000000000,0.000000000000000
2371,2014,8/15/2014 0:00:00,MK,P,35,Dustan Rocks,353,Y,837,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.010800000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.003600000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.001200000000000,0.000000000000000,0.017900000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.001200000000000,0.000000000000000,0.002400000000000,0.001200000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.052600000000000,0.000000000000000,0.032300000000000,0.000000000000000
